0.061224,0.111111,1,0.181818,0.181818,0.206897,0,0,0,0,0.365739,0.588235,0.53711,0.73057,0.304348,0.500561,0.438211,0.73057,0.365739,0.033333,0.083333,0,0.181818,0.181818,0.178571,0.5,1,0,0,0.341233,0.705882,0.654947,0.598901,0.534091,0.499439,0.561789,0.598901,0.341233,0
0.114286,0.074074,1,0.5,0.5,0.241379,0.5,0,1,0,0.459872,0.705882,0.693469,0.34715,0.434783,0.418218,0.491941,0.34715,0.459872,0.040741,0.041667,0,0.5,0.5,0.321429,0,0,0,0,0.606597,0.647059,0.73509,0.445055,0.545455,0.581782,0.508059,0.445055,0.606597,0
0.053061,0.037037,1,0.318182,0.045455,0.37931,0.5,1,0,0,0.550073,0.823529,0.742537,0.766839,0.576087,0.632551,0.621684,0.766839,0.550073,0.022222,0.041667,0,0.045455,0.318182,0.035714,0,0,0,0,0.293316,0.588235,0.591156,0.730769,0.522727,0.367449,0.378316,0.730769,0.293316,1
0.036735,0.111111,0,0.181818,0.409091,0.034483,0.5,0,1,0,0.327577,0.588235,0.586756,0.621762,0.565217,0.332601,0.463322,0.621762,0.327577,0.051852,0.125,1,0.409091,0.181818,0.392857,0,0,0,0,0.623351,0.705882,0.668333,0.67033,0.534091,0.667399,0.536678,0.67033,0.623351,0
0.040816,0.111111,1,0.181818,0.181818,0.137931,0,0,0,0,0.384859,0.647059,0.643081,0.694301,0.554348,0.464636,0.517278,0.694301,0.384859,0.355556,0.041667,0,0.181818,0.181818,0.107143,0,0,0,0,0.432292,0.647059,0.645374,0.741758,0.5,0.535364,0.482722,0.741758,0.432292,1
0.04898,0.037037,0,0.136364,0.318182,0.103448,0,0,0,0,0.330352,0.647059,0.567046,0.61658,0.576087,0.396197,0.425824,0.61658,0.330352,0.044444,0.125,1,0.318182,0.136364,0.464286,0,0,0,0,0.503385,0.705882,0.704253,0.714286,0.534091,0.603803,0.574176,0.714286,0.503385,0
0.036735,0.037037,1,0.454545,0.090909,0.275862,0,0,0,0,0.694087,0.882353,0.887679,0.896373,0.608696,0.720187,0.718907,0.896373,0.694087,0.025926,0.083333,0,0.090909,0.454545,0.071429,0.5,1,0,0,0.285851,0.588235,0.594629,0.565934,0.681818,0.279813,0.281093,0.565934,0.285851,1
0.155102,0.111111,0,0.136364,0.318182,0.103448,0.5,0,1,0,0.317786,0.647059,0.559954,0.585492,0.586957,0.397139,0.451784,0.585492,0.317786,0.040741,0.583333,1,0.318182,0.136364,0.214286,0,0,0,0,0.487413,0.588235,0.658082,0.60989,0.556818,0.602861,0.548216,0.60989,0.487413,0
0.065306,0.148148,1,0.227273,0.181818,0.37931,0,0,0,0,0.428032,0.647059,0.600363,0.637306,0.532609,0.525272,0.556812,0.637306,0.428032,0.048148,0.125,0,0.181818,0.227273,0.107143,1,1,1,0,0.363542,0.529412,0.542274,0.664835,0.545455,0.474728,0.443188,0.664835,0.363542,1
0.02449,0.111111,0,0.227273,0.409091,0.172414,0,0,0,0,0.328733,0.705882,0.64539,0.507772,0.521739,0.344217,0.37102,0.507772,0.328733,0.033333,0.041667,1,0.409091,0.227273,0.321429,0,0,0,0,0.60217,0.764706,0.866825,0.615385,0.590909,0.655783,0.62898,0.615385,0.60217,0
0.036735,0.111111,1,0.5,0.272727,0.517241,0.5,1,0,0,0.607201,0.764706,0.755072,0.642487,0.48913,0.599004,0.619761,0.642487,0.607201,0.022222,0.083333,0,0.272727,0.5,0.142857,0,0,0,0,0.422569,0.647059,0.606913,0.648352,0.5,0.400996,0.380239,0.648352,0.422569,1
0.032653,0.037037,0,0.181818,0.590909,0.172414,0,0,0,0,0.396885,0.647059,0.564654,0.585492,0.467391,0.358568,0.368305,0.585492,0.396885,0.033333,0.125,1,0.590909,0.181818,0.5,0.5,1,0,0,0.651128,0.705882,0.787953,0.56044,0.465909,0.641432,0.631695,0.56044,0.651128,0
0.04898,0.074074,0,0.181818,0.272727,0.103448,0,0,0,0,0.38879,0.705882,0.615537,0.766839,0.608696,0.429475,0.495786,0.766839,0.38879,0.037037,0.125,1,0.272727,0.181818,0.357143,0.5,1,0,0,0.504774,0.647059,0.649271,0.681319,0.636364,0.570525,0.504214,0.681319,0.504774,0
0.297959,0.148148,0,0.181818,0.136364,0.137931,1,1,1,0,0.399044,0.647059,0.752185,0.766839,0.728261,0.503924,0.600419,0.766839,0.399044,0.033333,0.125,1,0.136364,0.181818,0.107143,0,0,0,0,0.372222,0.647059,0.632921,0.620879,0.681818,0.496076,0.399581,0.620879,0.372222,0
0.114286,0.111111,0,0.272727,0.409091,0.344828,0,0,0,0,0.445995,0.647059,0.58758,0.611399,0.48913,0.43997,0.555738,0.611399,0.445995,0.044444,0.125,1,0.409091,0.272727,0.464286,0,0,0,0,0.548872,0.529412,0.530752,0.494505,0.363636,0.56003,0.444262,0.494505,0.548872,1
0.04898,0.037037,0,0.181818,0.363636,0.137931,0,0,0,0,0.36119,0.470588,0.490599,0.590674,0.478261,0.374849,0.467507,0.590674,0.36119,0.048148,0.083333,1,0.363636,0.181818,0.464286,0.5,1,0,0,0.579427,0.647059,0.563284,0.626374,0.363636,0.625151,0.532493,0.626374,0.579427,0
0.053061,0.037037,0,0.363636,0.272727,0.310345,0.5,1,0,0,0.497109,0.705882,0.639617,0.61658,0.478261,0.542225,0.524744,0.61658,0.497109,0.014815,0.125,1,0.272727,0.363636,0.107143,0,0,0,0,0.408507,0.588235,0.630634,0.692308,0.363636,0.457775,0.475256,0.692308,0.408507,1
0.057143,0.111111,1,0.318182,0.181818,0.310345,0,0,0,0,0.500809,0.705882,0.732641,0.715026,0.663043,0.569,0.641819,0.715026,0.500809,0.02963,0.166667,0,0.181818,0.318182,0.071429,0.5,1,0,0,0.360851,0.529412,0.55083,0.521978,0.511364,0.431,0.358181,0.521978,0.360851,0
0.408163,0.185185,1,0.363636,0.272727,0.448276,0.5,1,0,0,0.519929,0.647059,0.605146,0.658031,0.576087,0.544916,0.504496,0.658031,0.519929,0.218519,0.125,0,0.272727,0.363636,0.392857,0,0,0,0,0.428993,0.588235,0.625551,0.637363,0.409091,0.455084,0.495504,0.637363,0.428993,0
0.053061,0.185185,0,0.136364,0.363636,0.068966,0.5,1,0,0,0.321872,0.647059,0.649513,0.740933,0.565217,0.338521,0.434704,0.740933,0.321872,0.044444,0.125,1,0.363636,0.136364,0.428571,0,0,0,0,0.605469,0.764706,0.775669,0.648352,0.545455,0.661479,0.565296,0.648352,0.605469,0
0.069388,0.259259,1,0.409091,0.181818,0.344828,0.5,1,0,0,0.570658,0.705882,0.657925,0.715026,0.434783,0.615015,0.647248,0.715026,0.570658,0.055556,0.166667,0,0.181818,0.409091,0.071429,0,0,0,0,0.350434,0.411765,0.465944,0.659341,0.363636,0.384985,0.352752,0.659341,0.350434,1
0.04898,0.148148,1,0.227273,0.090909,0.206897,1,1,1,0,0.410377,0.647059,0.602672,0.663212,0.554348,0.562094,0.623777,0.663212,0.410377,0.033333,0.083333,0,0.090909,0.227273,0.071429,0,0,0,0,0.272396,0.470588,0.444341,0.543956,0.5,0.437906,0.376223,0.543956,0.272396,1
0.028571,0.111111,0,0.272727,0.181818,0.241379,0,0,0,0,0.440059,0.647059,0.568283,0.585492,0.347826,0.512984,0.523047,0.585492,0.440059,0.048148,0.083333,1,0.181818,0.272727,0.142857,0.5,1,0,0,0.400868,0.588235,0.559895,0.543956,0.454545,0.487016,0.476953,0.543956,0.400868,0
0.040816,0.074074,1,0.227273,0.181818,0.137931,0,0,0,0,0.378074,0.647059,0.515999,0.57513,0.48913,0.4889,0.50755,0.57513,0.378074,0.02963,0.041667,0,0.181818,0.227273,0.142857,0.5,1,0,0,0.377691,0.588235,0.529397,0.631868,0.386364,0.5111,0.49245,0.631868,0.377691,0
0.142857,0.074074,0,0.272727,0.181818,0.137931,0,0,0,0,0.412844,0.823529,0.740393,0.590674,0.608696,0.498049,0.577173,0.590674,0.412844,0.033333,0.041667,1,0.181818,0.272727,0.178571,0.5,1,0,0,0.399132,0.705882,0.655625,0.637363,0.659091,0.501951,0.422827,0.637363,0.399132,1
0.077551,0.111111,0,0.136364,0.181818,0.206897,0,0,0,0,0.327731,0.647059,0.575952,0.751295,0.565217,0.449433,0.563939,0.751295,0.327731,0.040741,0.083333,1,0.181818,0.136364,0.25,1,1,1,0,0.397396,0.588235,0.506523,0.60989,0.522727,0.550567,0.436061,0.60989,0.397396,0
0.028571,0.148148,0,0.090909,0.363636,0.068966,0.5,1,0,0,0.361653,0.764706,0.756886,0.658031,0.913043,0.361439,0.464227,0.658031,0.361653,0.02963,0.083333,1,0.363636,0.090909,0.178571,0,0,0,0,0.605903,0.764706,0.841749,0.697802,0.681818,0.638561,0.535773,0.697802,0.605903,0
0.061224,0.074074,1,0.227273,0.272727,0.137931,0.5,0,1,0,0.380464,0.647059,0.628237,0.585492,0.521739,0.408127,0.457949,0.585492,0.380464,0.125926,0.166667,0,0.272727,0.227273,0.214286,0.5,1,0,0,0.536719,0.647059,0.718994,0.587912,0.715909,0.591873,0.542051,0.587912,0.536719,0
0.02449,0.111111,0,0.318182,0.409091,0.172414,0.5,0,1,0,0.524092,0.764706,0.784348,0.746114,0.73913,0.445172,0.605735,0.746114,0.524092,0.044444,0.041667,1,0.409091,0.318182,0.321429,0.5,1,0,0,0.626736,0.647059,0.657997,0.659341,0.409091,0.554828,0.394265,0.659341,0.626736,0
0.053061,0.074074,0,0.136364,0.272727,0.103448,0.5,0,1,0,0.331663,0.588235,0.555336,0.637306,0.521739,0.410235,0.450766,0.637306,0.331663,0.111111,0.125,1,0.272727,0.136364,0.214286,0.5,1,0,0,0.477691,0.647059,0.654863,0.708791,0.454545,0.589765,0.549234,0.708791,0.477691,0
0.093878,0.111111,0,0.181818,0.5,0.103448,0,0,0,0,0.366433,0.647059,0.599043,0.683938,0.521739,0.350047,0.424184,0.683938,0.366433,0.12963,0,1,0.5,0.181818,0.571429,0.5,1,0,0,0.633333,0.705882,0.73958,0.582418,0.397727,0.649953,0.575816,0.582418,0.633333,0
0.126531,0.037037,0,0.454545,0.272727,0.413793,0,0,0,0,0.655,0.823529,0.826324,0.73057,0.478261,0.620442,0.657938,0.73057,0.655,0.037037,0.083333,1,0.272727,0.454545,0.25,0,0,0,0,0.434896,0.647059,0.622924,0.428571,0.397727,0.379558,0.342062,0.428571,0.434896,1
0.053061,0.111111,0,0.409091,0.272727,0.482759,0.5,1,0,0,0.479146,0.647059,0.635659,0.590674,0.391304,0.556308,0.570895,0.590674,0.479146,0.040741,0.083333,1,0.272727,0.409091,0.214286,0,0,0,0,0.361024,0.588235,0.557438,0.478022,0.568182,0.443692,0.429105,0.478022,0.361024,1
0.028571,0.074074,1,0.227273,0.227273,0.103448,0,0,0,0,0.329196,0.588235,0.527379,0.740933,0.173913,0.439252,0.447373,0.740933,0.329196,0.048148,0.041667,0,0.227273,0.227273,0.142857,0,0,0,0,0.41875,0.647059,0.631227,0.626374,0.454545,0.560748,0.552627,0.626374,0.41875,1
0.053061,0.148148,1,0.136364,0.181818,0.068966,0.5,0,1,0,0.397656,0.823529,0.741547,0.839378,0.652174,0.486433,0.552344,0.839378,0.397656,0.122222,0.166667,0,0.181818,0.136364,0.071429,0.5,1,0,0,0.404514,0.647059,0.694002,0.747253,0.511364,0.513567,0.447656,0.747253,0.404514,0
0.146939,0,0,0.045455,0.454545,0,0,0,0,0,0.169224,0.529412,0.445324,0.502591,0.347826,0.199309,0.289746,0.502591,0.169224,0.022222,0.041667,1,0.454545,0.045455,0.214286,0.5,0,1,0.5,0.703038,0.705882,0.78304,0.769231,0.590909,0.800691,0.710254,0.769231,0.703038,0
0.036735,0.148148,1,0.5,0.090909,0.310345,0,0,0,0,0.65685,0.882353,0.7921,0.834197,0.521739,0.714266,0.715061,0.834197,0.65685,0.033333,0.125,0,0.090909,0.5,0.071429,0,0,0,0,0.255382,0.470588,0.502203,0.489011,0.556818,0.285734,0.284939,0.489011,0.255382,1
0.057143,0.037037,1,0.363636,0.181818,0.172414,0.5,1,0,0.25,0.58785,0.705882,0.716807,0.663212,0.586957,0.60932,0.623042,0.663212,0.58785,0.025926,0.208333,0,0.181818,0.363636,0.178571,0,0,0,0,0.380816,0.588235,0.562691,0.510989,0.602273,0.39068,0.376958,0.510989,0.380816,1
0.040816,0.074074,0,0.090909,0.136364,0.068966,0.5,0,1,0,0.250405,0.588235,0.522101,0.466321,0.478261,0.441898,0.469883,0.466321,0.250405,0.022222,0.166667,1,0.136364,0.090909,0.035714,0,0,0,0,0.324913,0.588235,0.592087,0.60989,0.590909,0.558102,0.530117,0.60989,0.324913,1
0.044898,0.037037,0,0.227273,0.227273,0.275862,0,0,0,0,0.394804,0.647059,0.599373,0.601036,0.608696,0.449478,0.434251,0.601036,0.394804,0.118519,0.25,1,0.227273,0.227273,0.214286,0,0,0,0,0.47283,0.705882,0.724839,0.736264,0.454545,0.550522,0.565749,0.736264,0.47283,0
0.036735,0,0,0.318182,0.409091,0.172414,0,0,0,0,0.442834,0.588235,0.602837,0.61658,0.543478,0.415796,0.504836,0.61658,0.442834,0.059259,0.166667,1,0.409091,0.318182,0.464286,0.5,1,0,0,0.592101,0.588235,0.62267,0.543956,0.556818,0.584204,0.495164,0.543956,0.592101,0
0.053061,0,0,0.272727,0.363636,0.206897,0,0,0,0,0.451777,0.705882,0.675078,0.637306,0.532609,0.510113,0.532097,0.637306,0.451777,0.022222,0.041667,1,0.363636,0.272727,0.25,0,0,0,0,0.419618,0.647059,0.656049,0.412088,0.454545,0.489887,0.467903,0.412088,0.419618,1
0.069388,0.148148,1,0.227273,0.090909,0.068966,1,1,1,0,0.386015,0.705882,0.703942,0.658031,0.576087,0.547652,0.585374,0.658031,0.386015,0.037037,0.125,0,0.090909,0.227273,0.035714,0,0,0,0,0.272917,0.647059,0.605896,0.576923,0.636364,0.452348,0.414626,0.576923,0.272917,1
0.130612,0.074074,1,0.227273,0.136364,0.172414,0,0,0,0,0.482615,0.823529,0.786409,0.818653,0.586957,0.576804,0.609807,0.818653,0.482615,0.033333,0.041667,0,0.136364,0.227273,0.178571,0.5,1,0,0,0.32526,0.647059,0.654016,0.565934,0.727273,0.423196,0.390193,0.565934,0.32526,1
0.036735,0.148148,0,0.136364,0.136364,0.068966,0.5,1,0,0,0.352093,0.705882,0.751443,0.80829,0.608696,0.491591,0.548781,0.80829,0.352093,0.051852,0.083333,1,0.136364,0.136364,0.035714,0,0,0,0,0.343229,0.705882,0.709505,0.659341,0.681818,0.508409,0.451219,0.659341,0.343229,0
0.044898,0.074074,0,0.181818,0.454545,0.137931,0.5,0,1,0,0.379385,0.705882,0.626587,0.694301,0.576087,0.364668,0.372377,0.694301,0.379385,0.088889,0.083333,1,0.454545,0.181818,0.392857,0.5,1,0,0,0.619618,0.764706,0.845476,0.516484,0.568182,0.635332,0.627623,0.516484,0.619618,0
0.04898,0,1,0.227273,0.318182,0.241379,0.5,1,0,0,0.374451,0.647059,0.548243,0.471503,0.684783,0.410728,0.375262,0.471503,0.374451,0.02963,0,0,0.318182,0.227273,0.214286,0,0,0,0,0.524913,0.764706,0.760674,0.60989,0.818182,0.589272,0.624738,0.60989,0.524913,0
0.057143,0.111111,1,0.454545,0.272727,0.37931,0.5,1,0,0,0.543289,0.764706,0.662461,0.637306,0.456522,0.539579,0.545727,0.637306,0.543289,0.044444,0.166667,0,0.272727,0.454545,0.178571,0,0,0,0,0.465625,0.588235,0.62267,0.697802,0.454545,0.460421,0.454273,0.697802,0.465625,1
0.097959,0.111111,1,0.318182,0.227273,0.172414,1,1,1,0,0.439133,0.705882,0.685222,0.683938,0.597826,0.480872,0.531192,0.683938,0.439133,0.02963,0.166667,0,0.227273,0.318182,0.142857,0,0,0,0,0.461979,0.588235,0.667824,0.769231,0.454545,0.519128,0.468808,0.769231,0.461979,1
0.028571,0,0,0.454545,0.318182,0.37931,0,0,0,0.25,0.736104,0.764706,0.781544,0.756477,0.630435,0.693501,0.656185,0.756477,0.736104,0.051852,0.041667,1,0.318182,0.454545,0.214286,0.5,1,0,0,0.384809,0.529412,0.579549,0.412088,0.465909,0.306499,0.343815,0.412088,0.384809,0
0.053061,0.148148,0,0.090909,0.318182,0,0,0,0,0,0.235988,0.588235,0.522761,0.523316,0.673913,0.384267,0.449183,0.523316,0.235988,0.044444,0.125,1,0.318182,0.090909,0.142857,0.5,1,0,0,0.420226,0.588235,0.623772,0.60989,0.5,0.615733,0.550817,0.60989,0.420226,0
0.077551,0.111111,0,0.272727,0.318182,0.172414,0,0,0,0,0.445224,0.705882,0.624196,0.611399,0.76087,0.483518,0.556134,0.611399,0.445224,0.040741,0.083333,1,0.318182,0.272727,0.357143,0.5,1,0,0,0.463715,0.588235,0.567774,0.549451,0.465909,0.516482,0.443866,0.549451,0.463715,0
0.053061,0.074074,1,0.272727,0.181818,0.137931,0.5,1,0,0,0.504741,0.764706,0.78443,0.720207,0.586957,0.561376,0.589446,0.720207,0.504741,0.111111,0.125,0,0.181818,0.272727,0.178571,0.5,0,1,0,0.380035,0.705882,0.682481,0.686813,0.590909,0.438624,0.410554,0.686813,0.380035,1
0.477551,0.111111,1,0.409091,0.045455,0.344828,1,1,1,0,0.58122,0.764706,0.788471,0.720207,0.73913,0.662107,0.693117,0.720207,0.58122,0.02963,0.125,0,0.045455,0.409091,0.035714,0,0,0,0,0.271181,0.470588,0.531345,0.692308,0.409091,0.337893,0.306883,0.692308,0.271181,1
0.028571,0.148148,0,0.181818,0.454545,0.103448,0.5,1,0,0,0.264899,0.588235,0.483342,0.585492,0.445652,0.303583,0.27917,0.585492,0.264899,0.037037,0.083333,1,0.454545,0.181818,0.214286,0,0,0,0,0.608941,0.764706,0.837936,0.642857,0.772727,0.696417,0.72083,0.642857,0.608941,0
0.191837,0.074074,0,0.272727,0.545455,0.241379,0,0,0,0,0.364351,0.588235,0.509814,0.507772,0.456522,0.265058,0.342345,0.507772,0.364351,0.033333,0.041667,1,0.545455,0.272727,0.392857,0.5,0,1,0.5,0.795486,0.764706,0.770502,0.730769,0.659091,0.734942,0.657655,0.730769,0.795486,0
0.057143,0.074074,0,0.181818,0.227273,0.068966,0,0,0,0,0.343073,0.705882,0.632937,0.621762,0.565217,0.409248,0.423845,0.621762,0.343073,0.018519,0.166667,1,0.227273,0.181818,0.035714,0,0,0,0,0.492448,0.705882,0.774907,0.659341,0.659091,0.590752,0.576155,0.659341,0.492448,0
0.110204,0.148148,1,0.318182,0.363636,0.275862,0.5,1,0,0,0.420091,0.647059,0.553851,0.632124,0.5,0.490425,0.44036,0.632124,0.420091,0.066667,0.208333,0,0.363636,0.318182,0.178571,0.5,0,1,0,0.422049,0.647059,0.668926,0.510989,0.431818,0.509575,0.55964,0.510989,0.422049,0
0.036735,0,0,0.136364,0.227273,0.103448,0,0,0,0,0.408295,0.705882,0.692067,0.740933,0.619565,0.460869,0.557321,0.740933,0.408295,0.018519,0.041667,1,0.227273,0.136364,0.214286,0.5,1,0,0,0.465972,0.588235,0.635717,0.697802,0.454545,0.539131,0.442679,0.697802,0.465972,1
0.057143,0.185185,1,0.181818,0.227273,0.137931,0,0,0,0,0.317632,0.647059,0.581148,0.559585,0.576087,0.439207,0.438663,0.559585,0.317632,0.044444,0.166667,0,0.227273,0.181818,0.178571,0.5,1,0,0,0.405816,0.647059,0.699509,0.736264,0.454545,0.560793,0.561337,0.736264,0.405816,0
0.044898,0.074074,1,0.409091,0.363636,0.241379,0.5,0,1,0,0.510138,0.705882,0.698911,0.580311,0.673913,0.434408,0.555003,0.580311,0.510138,0.025926,0.208333,0,0.363636,0.409091,0.392857,0.5,1,0,0.5,0.631858,0.647059,0.646222,0.505495,0.465909,0.565592,0.444997,0.505495,0.631858,0
0.126531,0,1,0.227273,0.181818,0.206897,0,0,0,0,0.397579,0.647059,0.617928,0.569948,0.347826,0.538324,0.581754,0.569948,0.397579,0.022222,0.041667,0,0.181818,0.227273,0.107143,0.5,1,0,0,0.303993,0.529412,0.522958,0.434066,0.670455,0.461676,0.418246,0.434066,0.303993,1
0.053061,0.074074,1,0.363636,0.090909,0.37931,0,0,0,0,0.514147,0.705882,0.771153,0.735751,0.478261,0.628964,0.671172,0.735751,0.514147,0.025926,0.125,0,0.090909,0.363636,0.071429,0.5,1,0,0,0.259809,0.529412,0.546425,0.554945,0.534091,0.371036,0.328828,0.554945,0.259809,0
0.032653,0.111111,1,0.090909,0.318182,0.034483,0.5,1,0,0,0.23884,0.588235,0.538595,0.590674,0.413043,0.368121,0.463605,0.590674,0.23884,0.022222,0,0,0.318182,0.090909,0.25,0,0,0,0,0.454688,0.588235,0.618434,0.467033,0.363636,0.631879,0.536395,0.467033,0.454688,0
0.040816,0.111111,1,0.272727,0.181818,0.137931,0.5,1,0,0,0.456017,0.764706,0.743196,0.787565,0.565217,0.537337,0.554437,0.787565,0.456017,0.033333,0.083333,0,0.181818,0.272727,0.107143,0.5,0,1,0,0.371701,0.647059,0.692562,0.538462,0.522727,0.462663,0.445563,0.538462,0.371701,1
0.183673,0.148148,1,0.272727,0.181818,0.275862,1,1,1,0,0.425411,0.647059,0.585684,0.569948,0.565217,0.55133,0.612126,0.569948,0.425411,0.155556,0.083333,0,0.181818,0.272727,0.285714,0,0,0,0,0.310156,0.529412,0.444341,0.340659,0.545455,0.44867,0.387874,0.340659,0.310156,1
0.036735,0.074074,0,0.181818,0.272727,0.034483,0,0,0,0,0.353095,0.705882,0.679449,0.678756,0.565217,0.439162,0.453934,0.678756,0.353095,0.033333,0.083333,1,0.272727,0.181818,0.178571,1,1,1,0,0.445833,0.705882,0.777618,0.653846,0.704545,0.560838,0.546066,0.653846,0.445833,0
0.04898,0.074074,1,0.363636,0.181818,0.241379,0.5,0,1,0,0.466733,0.588235,0.589147,0.632124,0.434783,0.549581,0.587806,0.632124,0.466733,0.025926,0.166667,0,0.181818,0.363636,0.178571,0,0,0,0,0.360069,0.470588,0.484327,0.401099,0.647727,0.450419,0.412194,0.401099,0.360069,1
0.053061,0.037037,0,0.590909,0.409091,0.62069,0.5,1,0,0,0.640043,0.823529,0.730084,0.735751,0.478261,0.509351,0.568633,0.735751,0.640043,0.022222,0.166667,1,0.409091,0.590909,0.178571,0,0,0,0,0.633073,0.647059,0.657828,0.598901,0.670455,0.490649,0.431367,0.598901,0.633073,1
0.04898,0.185185,0,0.318182,0.272727,0.413793,0,0,0,0,0.523321,0.764706,0.679861,0.787565,0.5,0.566758,0.580567,0.787565,0.523321,0.17037,0.166667,1,0.272727,0.318182,0.321429,1,1,1,0,0.390538,0.588235,0.58836,0.5,0.636364,0.433242,0.419433,0.5,0.390538,0
0.155102,0.222222,1,0.5,0.181818,0.413793,0.5,0,1,0,0.635726,0.823529,0.843477,0.860104,0.467391,0.613805,0.599231,0.860104,0.635726,0.037037,0,0,0.181818,0.5,0.214286,0.5,1,0,0,0.426042,0.705882,0.728482,0.565934,0.772727,0.386195,0.400769,0.565934,0.426042,0
0.028571,0.037037,0,0.272727,0.272727,0.344828,0.5,1,0,0,0.417316,0.588235,0.537605,0.590674,0.608696,0.442481,0.389062,0.590674,0.417316,0.025926,0.041667,1,0.272727,0.272727,0.107143,0.5,0,1,0,0.511719,0.647059,0.729075,0.736264,0.590909,0.557519,0.610938,0.736264,0.511719,0
0.061224,0.074074,0,0.318182,0.363636,0.206897,0.5,0,1,0,0.396114,0.705882,0.578344,0.564767,0.554348,0.477732,0.557491,0.564767,0.396114,0.133333,0.291667,1,0.363636,0.318182,0.214286,0.5,1,0,0,0.419618,0.588235,0.518638,0.39011,0.488636,0.522268,0.442509,0.39011,0.419618,0
0.053061,0.111111,0,0.409091,0.363636,0.241379,0.5,1,0,0,0.558708,0.705882,0.665017,0.751295,0.445652,0.517334,0.538714,0.751295,0.558708,0.037037,0,1,0.363636,0.409091,0.285714,0,0,0,0,0.526042,0.647059,0.635801,0.549451,0.454545,0.482666,0.461286,0.549451,0.526042,1
0.044898,0,0,0.454545,0.454545,0.482759,0.5,1,0,0,0.57112,0.705882,0.66477,0.611399,0.597826,0.526439,0.545161,0.611399,0.57112,0.033333,0.041667,1,0.454545,0.454545,0.571429,0,0,0,0,0.522396,0.647059,0.62589,0.565934,0.454545,0.473561,0.454839,0.565934,0.522396,1
0.036735,0.074074,0,0.318182,0.090909,0.413793,1,1,1,0,0.562408,0.764706,0.805377,0.88601,0.73913,0.645289,0.711272,0.88601,0.562408,0.07037,0,1,0.090909,0.318182,0.107143,0,0,0,0,0.282552,0.588235,0.521518,0.620879,0.590909,0.354711,0.288728,0.620879,0.282552,1
